"ID_Observacao","Estudo","Pais_Estudo","Status_Metabolico","Sexo_Animal","Peso_Corporal_kg","Consumo_MS_kg","Fracao_Perda_A","Modelo","MAPE","MAPE_log","MAPE_boxcox"
47,"Estudo_AB","Reino Litoral","Terminação","Boi",696,9.4,0.01350574713,"Modelo_3",0.289735775862069,-1.23878588903866,-1.034648753269
47,"Estudo_AB","Reino Litoral","Terminação","Boi",696,9.4,0.01350574713,"Modelo_4",0.149137931034483,-1.90288368960263,-1.44987863229111
47,"Estudo_AB","Reino Litoral","Terminação","Boi",696,9.4,0.01350574713,"Modelo_5",0.198238362068966,-1.61828512349941,-1.28200558157938
48,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_1",0.307563025210084,-1.17907525270421,-0.993100961796929
48,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_2",0.391336134453782,-0.938188409399112,-0.817720911725212
48,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_3",0.257005882352941,-1.35865630581601,-1.11584336222154
48,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_4",0.0911764705882352,-2.39495841312506,-1.7083699529348
48,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_5",0.175017647058824,-1.74286846980653,-1.35725890775255
49,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.7,0.01537356322,"Modelo_1",0.310569105691057,-1.16934883975989,-0.986262369473765
49,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.7,0.01537356322,"Modelo_2",0.395617886178862,-0.927306467467826,-0.809495067568953
49,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.7,0.01537356322,"Modelo_3",0.259704878048781,-1.34820937709061,-1.10888267234121
49,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.7,0.01537356322,"Modelo_4",0.0865853658536586,-2.44662446321698,-1.73336239528522
49,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.7,0.01537356322,"Modelo_5",0.183472357723577,-1.69569126194329,-1.32909235283483
50,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_1",0.346031746031746,-1.06122475659649,-0.908881677905704
50,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_2",0.425150793650794,-0.8553113643973,-0.754390926640906
50,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_3",0.298963095238095,-1.20743514050657,-1.01292712030506
50,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_4",0.141666666666667,-1.95427839872583,-1.478695785975
50,"Estudo_AB","Reino Litoral","Terminação","Boi",696,10.3,0.01479885057,"Modelo_5",0.221513095238095,-1.50727357053076,-1.21253893823125
51,"Estudo_CA","Ilha Verdejante","Terminação","Boi",531,11.03,0.02077212806,"Modelo_1",0.238771929824561,-1.43224645117118,-1.1642625422435
51,"Estudo_CA","Ilha Verdejante","Terminação","Boi",531,11.03,0.02077212806,"Modelo_2",0.334095614035088,-1.09632805740662,-0.934279587343197
51,"Estudo_CA","Ilha Verdejante","Terminação","Boi",531,11.03,0.02077212806,"Modelo_3",0.217241710526316,-1.5267446719452,-1.22489108744019
51,"Estudo_CA","Ilha Verdejante","Terminação","Boi",531,11.03,0.02077212806,"Modelo_4",0.0159210526315789,-4.14011298067768,-2.37067920266126
51,"Estudo_CA","Ilha Verdejante","Terminação","Boi",531,11.03,0.02077212806,"Modelo_5",0.20895951754386,-1.5656147417412,-1.2493348798432
52,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.82,0.01666981667,"Modelo_1",0.23563025210084,-1.44549143094514,-1.17286423117357
52,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.82,0.01666981667,"Modelo_2",0.0986789915966386,-2.3158832062966,-1.66936078904369
52,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.82,0.01666981667,"Modelo_3",0.213378151260504,-1.54468932932748,-1.23621117195941
52,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.82,0.01666981667,"Modelo_4",0.00799999999999998,-4.8283137373023,-2.55025403794132
52,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.82,0.01666981667,"Modelo_5",0.263952605042017,-1.3319857183086,-1.09802966388933
53,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.74,0.01651861652,"Modelo_1",0.181877022653722,-1.7044245199981,-1.33433654610707
53,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.74,0.01651861652,"Modelo_2",0.0516148867313917,-2.96394514555713,-1.9633627594956
53,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.74,0.01651861652,"Modelo_3",0.159676375404531,-1.83460616579653,-1.41090151899017
53,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.74,0.01651861652,"Modelo_4",0.0383171521035598,-3.26185764744189,-2.08049015629185
53,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.74,0.01651861652,"Modelo_5",0.209598381877023,-1.56256204661742,-1.24742546207103
55,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.1,0.01530901531,"Modelo_1",0.0408870408870409,-3.19694211486815,-2.05585233374365
55,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.1,0.01530901531,"Modelo_2",0.141552321552322,-1.95508586662391,-1.47914499964858
55,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.1,0.01530901531,"Modelo_3",0.0652252252252253,-2.72990899491471,-1.86371885633127
55,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.1,0.01530901531,"Modelo_4",0.236590436590437,-1.44142474841353,-1.17022684009852
55,"Estudo_O","Terra Nortenha","Terminação","Touro",529.1,8.1,0.01530901531,"Modelo_5",0.0140376992376993,-4.26600876577169,-2.40635939278111
56,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.9,0.01043885812,"Modelo_1",0.0945594157807609,-2.35852690363488,-1.69051258441619
56,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.9,0.01043885812,"Modelo_2",0.154807432254709,-1.86557330699772,-1.42867848111328
56,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.9,0.01043885812,"Modelo_3",0.00431469601598004,-5.4457284051369,-2.68265880431317
56,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.9,0.01043885812,"Modelo_4",0.0683016388384029,-2.68382151798751,-1.84325849028495
56,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.9,0.01043885812,"Modelo_5",0.0683496271893667,-2.68311917026207,-1.84294449200269
57,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.8,0.0102258202,"Modelo_1",0.260423684407516,-1.34544541883787,-1.10703742078852
57,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.8,0.0102258202,"Modelo_2",0.308391346657684,-1.17638569651384,-0.991211943867906
57,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.8,0.0102258202,"Modelo_3",0.17957930982858,-1.71713833115012,-1.34194648447748
57,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.8,0.0102258202,"Modelo_4",0.245452503929935,-1.40465181714516,-1.14623159722137
57,"Estudo_G","Arquipélago Oriente","Crescimento","Boi",469.4,4.8,0.0102258202,"Modelo_5",0.125217156972827,-2.07770579318061,-1.54611382229481
60,"Estudo_BY","Campo Rico","Crescimento","Boi",444,8.7,0.01959459459,"Modelo_1",0.037037037037037,-3.29583686600433,-2.09319647329566
60,"Estudo_BY","Campo Rico","Crescimento","Boi",444,8.7,0.01959459459,"Modelo_2",0.0769373219373219,-2.56476418942101,-1.78907531571205
60,"Estudo_BY","Campo Rico","Crescimento","Boi",444,8.7,0.01959459459,"Modelo_3",0.147293447293447,-1.91532844195148,-1.45689726056951
60,"Estudo_BY","Campo Rico","Crescimento","Boi",444,8.7,0.01959459459,"Modelo_4",0.301282051282051,-1.19970840553948,-1.00754213231282
60,"Estudo_BY","Campo Rico","Crescimento","Boi",444,8.7,0.01959459459,"Modelo_5",0.128222222222222,-2.05399040925031,-1.53335310325706
61,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.94,0.02728522337,"Modelo_1",0.811847694970368,-0.208442524183976,-0.202059030919823
61,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.94,0.02728522337,"Modelo_2",0.624232246813867,-0.47123278945154,-0.439439427508836
61,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.94,0.02728522337,"Modelo_3",0.85363914092411,-0.158246726104768,-0.154549165591433
61,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.94,0.02728522337,"Modelo_4",1.21356597786752,0.193563114601478,0.199293496749591
61,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.94,0.02728522337,"Modelo_5",0.638676050243877,-0.448357916778715,-0.419511893355069
62,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.79,0.02676975945,"Modelo_1",0.74932650862069,-0.288580464390743,-0.276441481660544
62,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.79,0.02676975945,"Modelo_2",0.57055697737069,-0.56114224197512,-0.516452650928412
62,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.79,0.02676975945,"Modelo_3",0.787877155172414,-0.238413095728312,-0.230086665621497
62,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.79,0.02676975945,"Modelo_4",1.12483162715517,0.117633359704537,0.119733634209106
62,"Estudo_E","Arquipélago Oriente","Crescimento","Boi",291,7.79,0.02676975945,"Modelo_5",0.581259717518473,-0.542557603908969,-0.500703575708209
63,"Estudo_BO","Grandvale","Crescimento","Boi",337,8.56,0.02540059347,"Modelo_1",0.489265055537812,-0.714850900490996,-0.643396976460897
63,"Estudo_BO","Grandvale","Crescimento","Boi",337,8.56,0.02540059347,"Modelo_2",0.544829837822492,-0.607281757249924,-0.555174891644543
63,"Estudo_BO","Grandvale","Crescimento","Boi",337,8.56,0.02540059347,"Modelo_3",0.497743000106462,-0.697671399207612,-0.629497660200458
63,"Estudo_BO","Grandvale","Crescimento","Boi",337,8.56,0.02540059347,"Modelo_4",0.586869654707406,-0.532952537120886,-0.492529525116428
63,"Estudo_BO","Grandvale","Crescimento","Boi",337,8.56,0.02540059347,"Modelo_5",0.54258064516129,-0.611418549940345,-0.558620552764762
64,"Estudo_AQ","Grandvale","Crescimento","Boi",322,5.8,0.01801242236,"Modelo_1",0.517148779030703,-0.659424672118855,-0.598295133823895
64,"Estudo_AQ","Grandvale","Crescimento","Boi",322,5.8,0.01801242236,"Modelo_2",0.395722105994203,-0.927043066611116,-0.809295625340648
64,"Estudo_AQ","Grandvale","Crescimento","Boi",322,5.8,0.01801242236,"Modelo_3",0.446905338268722,-0.80540847800617,-0.715491472940516
64,"Estudo_AQ","Grandvale","Crescimento","Boi",322,5.8,0.01801242236,"Modelo_4",0.0800784809561541,-2.52474811323408,-1.77042504917602
64,"Estudo_AQ","Grandvale","Crescimento","Boi",322,5.8,0.01801242236,"Modelo_5",0.325056930734079,-1.12375494050366,-0.953938170376058
65,"Estudo_AL","Monção Dourada","Crescimento","Boi",309.4,3.5,0.01131221719,"Modelo_1",0.303195535225392,-1.19337735083226,-1.00312052122341
65,"Estudo_AL","Monção Dourada","Crescimento","Boi",309.4,3.5,0.01131221719,"Modelo_2",0.330079457484124,-1.1084218732496,-0.942967930789081
65,"Estudo_AL","Monção Dourada","Crescimento","Boi",309.4,3.5,0.01131221719,"Modelo_3",0.27363159579445,-1.29597261819638,-1.07374867054664
65,"Estudo_AL","Monção Dourada","Crescimento","Boi",309.4,3.5,0.01131221719,"Modelo_4",0.384433555758009,-0.955984311840504,-0.831115402822614
65,"Estudo_AL","Monção Dourada","Crescimento","Boi",309.4,3.5,0.01131221719,"Modelo_5",0.324415911194951,-1.12572890987048,-0.955346809192383
66,"Estudo_AL","Monção Dourada","Crescimento","Boi",314,5,0.01592356688,"Modelo_1",0.232176537484921,-1.46025725924693,-1.1824134000944
66,"Estudo_AL","Monção Dourada","Crescimento","Boi",314,5,0.01592356688,"Modelo_2",0.284528137201859,-1.25692312977231,-1.04712232574605
66,"Estudo_AL","Monção Dourada","Crescimento","Boi",314,5,0.01592356688,"Modelo_3",0.191736823500679,-1.65163155817189,-1.30242461604713
66,"Estudo_AL","Monção Dourada","Crescimento","Boi",314,5,0.01592356688,"Modelo_4",0.203345221698782,-1.59285014482098,-1.26629306740906
66,"Estudo_AL","Monção Dourada","Crescimento","Boi",314,5,0.01592356688,"Modelo_5",0.255891053437858,-1.36300349759262,-1.11873343350793
68,"Estudo_AL","Monção Dourada","Crescimento","Boi",311.4,7.6,0.0244059088,"Modelo_1",0.192236144760312,-1.64903074206051,-1.30083939166218
68,"Estudo_AL","Monção Dourada","Crescimento","Boi",311.4,7.6,0.0244059088,"Modelo_2",0.273354182670183,-1.29698695223933,-1.07443615803396
68,"Estudo_AL","Monção Dourada","Crescimento","Boi",311.4,7.6,0.0244059088,"Modelo_3",0.140683240101888,-1.961244439925,-1.48256758337019
68,"Estudo_AL","Monção Dourada","Crescimento","Boi",311.4,7.6,0.0244059088,"Modelo_4",0.0262907001793492,-3.63854000767947,-2.2143608909513
68,"Estudo_AL","Monção Dourada","Crescimento","Boi",311.4,7.6,0.0244059088,"Modelo_5",0.223988829431205,-1.49615909698127,-1.20545568183142
69,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",143.54,3.52,0.02452278111,"Modelo_1",0.47316384180791,-0.748313561868652,-0.670265615222307
69,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",143.54,3.52,0.02452278111,"Modelo_2",0.415621468926554,-0.877980363423918,-0.771870037055814
69,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",143.54,3.52,0.02452278111,"Modelo_3",0.636723163841808,-0.451420311528098,-0.422187645479006
69,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",143.54,3.52,0.02452278111,"Modelo_4",0.305084745762712,-1.18716568600955,-0.998774122439006
69,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",143.54,3.52,0.02452278111,"Modelo_5",0.234862005649717,-1.4487571473145,-1.17497983845208
70,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",144.05,3.91,0.027143353,"Modelo_1",0.286799065420561,-1.24897342890717,-1.0416634107348
70,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",144.05,3.91,0.027143353,"Modelo_2",0.225195677570093,-1.49078557663929,-1.20202265730713
70,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",144.05,3.91,0.027143353,"Modelo_3",0.428913551401869,-0.846499892244123,-0.747564624389771
70,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",144.05,3.91,0.027143353,"Modelo_4",0.199036214953271,-1.61426848612505,-1.27953225979872
70,"Estudo_AN","Vale do Indus Novo","Crescimento","Novilho",144.05,3.91,0.027143353,"Modelo_5",0.0864541471962616,-2.44814109580842,-1.73409020012179
72,"Estudo_AH","Grandvale","Terminação","Boi",503,8.01,0.01592445328,"Modelo_1",0.230760038240927,-1.46637690387615,-1.18635863715416
72,"Estudo_AH","Grandvale","Terminação","Boi",503,8.01,0.01592445328,"Modelo_2",0.102551983747618,-2.27738545045174,-1.65003162184137
72,"Estudo_AH","Grandvale","Terminação","Boi",503,8.01,0.01592445328,"Modelo_3",0.208550430210334,-1.56757439547709,-1.25055969438256
72,"Estudo_AH","Grandvale","Terminação","Boi",503,8.01,0.01592445328,"Modelo_4",0.0236376673040078,-3.74491376711641,-2.24950592364015
72,"Estudo_AH","Grandvale","Terminação","Boi",503,8.01,0.01592445328,"Modelo_5",0.252734823135765,-1.37541446982504,-1.1269637035109
75,"Estudo_AH","Grandvale","Terminação","Boi",503,6.88,0.01367793241,"Modelo_1",0.0148325072959571,-4.21093406794169,-2.39091632283319
75,"Estudo_AH","Grandvale","Terminação","Boi",503,6.88,0.01367793241,"Modelo_2",0.106573443946858,-2.238920916983,-1.63049489345094
75,"Estudo_AH","Grandvale","Terminação","Boi",503,6.88,0.01367793241,"Modelo_3",0.0453523211859644,-3.09329391991685,-2.01550572664529
75,"Estudo_AH","Grandvale","Terminação","Boi",503,6.88,0.01367793241,"Modelo_4",0.25517007145013,-1.36582500927067,-1.12060719621342
75,"Estudo_AH","Grandvale","Terminação","Boi",503,6.88,0.01367793241,"Modelo_5",0.0109811735810683,-4.51157296509069,-2.47219410754492
79,"Estudo_L","Ilha Verdejante","Crescimento","Novilha",422.5595128,10.02,0.0237126362,"Modelo_1",0.176326530612245,-1.73541771529466,-1.35283699397187
79,"Estudo_L","Ilha Verdejante","Crescimento","Novilha",422.5595128,10.02,0.0237126362,"Modelo_2",0.274536734693878,-1.29267020296477,-1.07150893520718
79,"Estudo_L","Ilha Verdejante","Crescimento","Novilha",422.5595128,10.02,0.0237126362,"Modelo_3",0.118397959183673,-2.13370379330517,-1.57588724973858
79,"Estudo_L","Ilha Verdejante","Crescimento","Novilha",422.5595128,10.02,0.0237126362,"Modelo_4",0.0735714285714285,-2.60949852737372,-1.80966127983676
79,"Estudo_L","Ilha Verdejante","Crescimento","Novilha",422.5595128,10.02,0.0237126362,"Modelo_5",0.155036084183673,-1.86409738797189,-1.4278349594814
80,"Estudo_AO","Grandvale","Crescimento","Boi",293.9,4.53,0.01541340592,"Modelo_1",0.137619047619048,-1.98326593559908,-1.49475427266418
80,"Estudo_AO","Grandvale","Crescimento","Boi",293.9,4.53,0.01541340592,"Modelo_2",0.0692404761904761,-2.67016967130789,-1.83714329428549
80,"Estudo_AO","Grandvale","Crescimento","Boi",293.9,4.53,0.01541340592,"Modelo_3",0.0448095238095238,-3.10533457712018,-2.02025739264102
80,"Estudo_AO","Grandvale","Crescimento","Boi",293.9,4.53,0.01541340592,"Modelo_4",0.266571428571429,-1.32211304663016,-1.09139932409206
80,"Estudo_AO","Grandvale","Crescimento","Boi",293.9,4.53,0.01541340592,"Modelo_5",0.065387619047619,-2.7274223496391,-1.86262212433575
81,"Estudo_AO","Grandvale","Crescimento","Boi",300.1,4.55,0.0151616128,"Modelo_1",0.87843137254902,-0.129617493303386,-0.127129738983988
81,"Estudo_AO","Grandvale","Crescimento","Boi",300.1,4.55,0.0151616128,"Modelo_2",0.764843137254902,-0.268084515521089,-0.257587406511088
81,"Estudo_AO","Grandvale","Crescimento","Boi",300.1,4.55,0.0151616128,"Modelo_3",0.726039215686275,-0.32015124951936,-0.30525734806612
81,"Estudo_AO","Grandvale","Crescimento","Boi",300.1,4.55,0.0151616128,"Modelo_4",0.213333333333333,-1.54489939129653,-1.23634332547847
81,"Estudo_AO","Grandvale","Crescimento","Boi",300.1,4.55,0.0151616128,"Modelo_5",0.555901176470588,-0.587164740690022,-0.538357718171292
82,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,6.32,0.01869822485,"Modelo_1",0.586571041781519,-0.533461489866818,-0.492963242473993
82,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,6.32,0.01869822485,"Modelo_2",0.449017609833762,-0.800693171889234,-0.711785674741297
82,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,6.32,0.01869822485,"Modelo_3",0.525488598905002,-0.643426784609331,-0.585137134015456
82,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,6.32,0.01869822485,"Modelo_4",0.165148275659647,-1.80091156825557,-1.39137030093206
82,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,6.32,0.01869822485,"Modelo_5",0.41306762348034,-0.88414396218405,-0.776602010408913
83,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,7.88,0.02331360947,"Modelo_1",0.375577446208377,-0.979290580819483,-0.848549592151977
83,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,7.88,0.02331360947,"Modelo_2",0.233877567969316,-1.45295751435488,-1.17769788863558
83,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,7.88,0.02331360947,"Modelo_3",0.348888649852213,-1.05300246255326,-0.902893929666409
83,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,7.88,0.02331360947,"Modelo_4",0.0858712710316686,-2.45490595259445,-1.73733250417922
83,"Estudo_X","Ilha Verdejante","Crescimento","Novilho",338,7.88,0.02331360947,"Modelo_5",0.234825962555093,-1.44891062407837,-1.17507921329721
84,"Estudo_BU","Vale do Indus Novo","Crescimento","Novilho",130.83,3.63,0.02774592983,"Modelo_1",0.913750282230752,-0.0901979590473324,-0.0889885415281591
84,"Estudo_BU","Vale do Indus Novo","Crescimento","Novilho",130.83,3.63,0.02774592983,"Modelo_2",0.834052833596749,-0.181458528993504,-0.176607866579654
84,"Estudo_BU","Vale do Indus Novo","Crescimento","Novilho",130.83,3.63,0.02774592983,"Modelo_3",0.996974486340032,-0.00303009977900113,-0.00302872297051874
84,"Estudo_BU","Vale do Indus Novo","Crescimento","Novilho",130.83,3.63,0.02774592983,"Modelo_4",0.72115601715963,-0.32689977514824,-0.311381660979674
84,"Estudo_BU","Vale do Indus Novo","Crescimento","Novilho",130.83,3.63,0.02774592983,"Modelo_5",0.452916414540528,-0.79204768588723,-0.704977483463713
87,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.243211805483604,-1.41382258778371,-1.15224054993753
87,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.179631617410381,-1.71684709512023,-1.34177248779652
87,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.222478715012564,-1.50292384481671,-1.20976966961599
87,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.17958133192976,-1.71712707100106,-1.34193975747229
87,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.147252188592656,-1.91560859345288,-1.45705495985738
88,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.173498993961159,-1.7515834781068,-1.3624186112908
88,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.113484050078958,-2.17609297987435,-1.59809475969819
88,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.153928506694103,-1.87126702660839,-1.43192907533221
88,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.113436584344914,-2.17651132644611,-1.59831252536522
88,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.0829202901668995,-2.48987549206106,-1.75398840822072
89,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.151966902328844,-1.88409252968292,-1.43923095862196
89,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.0930531500775087,-2.37458444286659,-1.69840745091746
89,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.132755506571275,-2.01924613895749,-1.51449328351665
89,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.0930065552743652,-2.37508530149183,-1.6986530924812
89,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.0630501930996169,-2.76382415393328,-1.87859570797874
90,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.141494475944036,-1.95549460192566,-1.47937234737796
90,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.0831163032586222,-2.48751440793209,-1.75286932205797
90,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.122457729238809,-2.09998937598512,-1.55802167170477
90,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.0830701320445982,-2.48807006357424,-1.75313275822391
90,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.0533861004350749,-2.93020485837569,-1.94942538064128
91,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.101442038191614,-2.28826769591213,-1.65551809192381
91,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.0451122224425302,-3.09860206159452,-2.017602621303
91,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.0830732475111317,-2.48803256022572,-1.75311497928003
91,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.0450676712711036,-3.09959011277126,-2.01799256629079
91,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.0164251846303354,-4.10893947386274,-2.3616341823035
92,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.0208487183239351,-3.87046280390086,-2.28956875624748
92,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.03135940358985,-3.46224110186158,-2.15358578468246
92,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.00382398549812211,-5.56646207613226,-2.7058045997878
92,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.0314006949194649,-3.46092525511967,-2.15311998265945
92,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.0579473898548111,-2.84821975154276,-1.91496538443509
93,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.0126160673697098,-4.37278408931427,-2.43558223501849
93,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.0391710213028352,-3.23981805804627,-2.07217906585695
93,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.00427136922363697,-5.45582084186915,-2.68462589235894
93,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.0392119796378564,-3.23877297586627,-2.07178360091083
93,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.0655445883237239,-2.72502463017101,-1.86156383789095
94,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_1",0.0126160673697098,-4.37278408931427,-2.43558223501849
94,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_2",0.0391710213028352,-3.23981805804627,-2.07217906585695
94,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_3",0.00427136922363697,-5.45582084186915,-2.68462589235894
94,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_4",0.0392119796378564,-3.23877297586627,-2.07178360091083
94,"Estudo_CP","Grandvale","Crescimento","Boi",325,4.066,0.01251076923,"Modelo_5",0.0655445883237239,-2.72502463017101,-1.86156383789095
95,"Estudo_CQ","Grandvale","Crescimento","Boi",347,7.4,0.02132564841,"Modelo_1",0.805555555555556,-0.216223108469635,-0.209359450465201
95,"Estudo_CQ","Grandvale","Crescimento","Boi",347,7.4,0.02132564841,"Modelo_2",0.627722222222222,-0.465657531669056,-0.43459511603935
95,"Estudo_CQ","Grandvale","Crescimento","Boi",347,7.4,0.02132564841,"Modelo_3",1.00999166666667,0.00994207999405058,0.00995692148910635
